config_id,arch_config,arch_path,workload_name,work_config,work_path,event_path,metric_path,run_path,checkpoint_path
789,93,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_93.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_93/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_93/config_7/checkpoint.json
790,93,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_93.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_93/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_93/config_8/checkpoint.json
791,93,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_93.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_93/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_93/config_9/checkpoint.json
792,94,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_94.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_94/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_94/config_8/checkpoint.json
793,94,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_94.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_94/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_94/config_9/checkpoint.json
794,94,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_94.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_94/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_94/config_7/checkpoint.json
795,92,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_92.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_92/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_92/config_7/checkpoint.json
796,92,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_92.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_92/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_92/config_8/checkpoint.json
797,92,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_92.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_92/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_92/config_9/checkpoint.json
798,91,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_91.architecture.yaml,llama_3_70b,9,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_9.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_91/config_9,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_91/config_9/checkpoint.json
799,91,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_91.architecture.yaml,llama_3_70b,8,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_8.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_91/config_8,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_91/config_8/checkpoint.json
800,91,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_91.architecture.yaml,llama_3_70b,7,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_7.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_91/config_7,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_91/config_7/checkpoint.json
801,91,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_91.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_91/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_91/config_5/checkpoint.json
802,91,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_91.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_91/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_91/config_6/checkpoint.json
803,92,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_92.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_92/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_92/config_5/checkpoint.json
804,92,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_92.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_92/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_92/config_6/checkpoint.json
805,75,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_75.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_75/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_75/config_5/checkpoint.json
806,75,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_75.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_75/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_75/config_6/checkpoint.json
807,66,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_66.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_66/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_66/config_5/checkpoint.json
808,66,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_66.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_66/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_66/config_6/checkpoint.json
809,55,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_55.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_55/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_55/config_5/checkpoint.json
810,55,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_55.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_55/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_55/config_6/checkpoint.json
811,46,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_46.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_46/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_46/config_5/checkpoint.json
812,46,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_46.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_46/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_46/config_6/checkpoint.json
813,35,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_35.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_35/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_35/config_5/checkpoint.json
814,35,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_35.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_35/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_35/config_6/checkpoint.json
815,26,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_26.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_26/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_26/config_5/checkpoint.json
816,26,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_26.architecture.yaml,llama_3_8b,6,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_6.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_26/config_6,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_26/config_6/checkpoint.json
817,15,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_15.architecture.yaml,llama_3_8b,5,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_5.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_15/config_5,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_15/config_5/checkpoint.json
